eid,doi,doi_url,title,source
2-s2.0-0346936510,10.3141/1838-04,https://doi.org/10.3141/1838-04,Delineation of dynamic envelope of light rail transit cars and trains,Transportation Research Record
2-s2.0-60950059590,10.2307/991783,https://doi.org/10.2307/991783,Movable façades: Palladio's plan for the church of San Giorgio Maggiore in Venice and its successive vicissitudes,Journal of the Society of Architectural Historians
2-s2.0-0034937117,10.1590/S0100-73862001000200004,https://doi.org/10.1590/S0100-73862001000200004,Numerical and experimental investigation of thermal louvers for space applications,Revista Brasileira De Ciencias Mecanicas Journal of the Brazilian Society of Mechanical Sciences
2-s2.0-85072426197,10.4271/2000-01-2463,https://doi.org/10.4271/2000-01-2463,Dynamic and responsive building envelopes,SAE Technical Papers
2-s2.0-85024441095,10.2150/jlve.11.2_49,https://doi.org/10.2150/jlve.11.2_49,Movable Shade Louver,Journal of Light and Visual Environment
2-s2.0-84997674074,10.2514/6.1987-1568,https://doi.org/10.2514/6.1987-1568,"Predicting the performance of solar illuminated thermal louvers for the goes I, J, K instruments",AIAA 22nd Thermophysics Conference 1987
2-s2.0-0021543170,10.2739/kurumemedj.31.309,https://doi.org/10.2739/kurumemedj.31.309,Dynamic Changes of Fenestrations in Choriocapillaries,Kurume Medical Journal
2-s2.0-0018543391,10.2514/3.28018,https://doi.org/10.2514/3.28018,Analytical studies on design optimization of movable louvers for space use,Journal of Spacecraft and Rockets
2-s2.0-0014481458,10.3181/00379727-130-33710,https://doi.org/10.3181/00379727-130-33710,Respiratory Influence on Skin Potential and Sweating,Proceedings of the Society for Experimental Biology and Medicine
2-s2.0-85003273891,10.2514/3.27686,https://doi.org/10.2514/3.27686,Analysis of movable louvers for temperature control,Journal of Spacecraft and Rockets
2-s2.0-77954387152,10.1093/oxfordjournals.aob.a083384,https://doi.org/10.1093/oxfordjournals.aob.a083384,Physiological and ecological studies in the analysis of plant environment: IX. Adaptive changes in the vegetative growth and development of helianthus annuus induced by an alteration in light level,Annals of Botany
